
Scan Time:     2014-12-07 13:56:13
Target File:   J180ND2H.F4
MD5 Checksum:  26e8d41213d7ecbe5ea671fc5868462e

DECIMAL       HEXADECIMAL     ENTROPY
--------------------------------------------------------------------------------
2695168       0x292000        0.000000
2696192       0x292400        0.000000
2697216       0x292800        0.000000
2698240       0x292C00        0.000000
2699264       0x293000        0.000000
2700288       0x293400        0.000000
2701312       0x293800        0.000000
2702336       0x293C00        0.000000
2703360       0x294000        0.000000
2704384       0x294400        0.000000
2705408       0x294800        0.000000
2706432       0x294C00        0.000000
2707456       0x295000        0.000000
2708480       0x295400        0.000000
2709504       0x295800        0.000000
2710528       0x295C00        0.000000
2711552       0x296000        0.000000
2712576       0x296400        0.000000
2713600       0x296800        0.000000
2714624       0x296C00        0.000000
2715648       0x297000        0.000000
2716672       0x297400        0.000000
2717696       0x297800        0.000000
2718720       0x297C00        0.000000
2719744       0x298000        0.000000
2720768       0x298400        0.000000
2721792       0x298800        0.000000
2722816       0x298C00        0.000000
2723840       0x299000        0.000000
2724864       0x299400        0.000000
2725888       0x299800        0.000000
2726912       0x299C00        0.000000
2727936       0x29A000        0.000000
2728960       0x29A400        0.000000
2729984       0x29A800        0.000000
2731008       0x29AC00        0.000000
2732032       0x29B000        0.000000
2733056       0x29B400        0.000000
2734080       0x29B800        0.000000
2735104       0x29BC00        0.000000
2736128       0x29C000        0.000000
2737152       0x29C400        0.000000
2738176       0x29C800        0.000000
2739200       0x29CC00        0.000000
2740224       0x29D000        0.000000
2741248       0x29D400        0.000000
2742272       0x29D800        0.000000
2743296       0x29DC00        0.000000
2744320       0x29E000        0.000000
2745344       0x29E400        0.000000
2746368       0x29E800        0.000000
2747392       0x29EC00        0.000000
2748416       0x29F000        0.000000
2749440       0x29F400        0.000000
2750464       0x29F800        0.000000
2751488       0x29FC00        0.000000
2752512       0x2A0000        0.000000
2753536       0x2A0400        0.000000
2754560       0x2A0800        0.000000
2755584       0x2A0C00        0.000000
2756608       0x2A1000        0.000000
2757632       0x2A1400        0.000000
2758656       0x2A1800        0.000000
2759680       0x2A1C00        0.000000
2760704       0x2A2000        0.000000
2761728       0x2A2400        0.000000
2762752       0x2A2800        0.000000
2763776       0x2A2C00        0.000000
2764800       0x2A3000        0.000000
2765824       0x2A3400        0.000000
2766848       0x2A3800        0.000000
2767872       0x2A3C00        0.000000
2768896       0x2A4000        0.000000
2769920       0x2A4400        0.000000
2770944       0x2A4800        0.000000
2771968       0x2A4C00        0.000000
2772992       0x2A5000        0.000000
2774016       0x2A5400        0.000000
2775040       0x2A5800        0.000000
2776064       0x2A5C00        0.000000
2777088       0x2A6000        0.000000
2778112       0x2A6400        0.000000
2779136       0x2A6800        0.000000
2780160       0x2A6C00        0.000000
2781184       0x2A7000        0.000000
2782208       0x2A7400        0.000000
2783232       0x2A7800        0.000000
2784256       0x2A7C00        0.000000
2785280       0x2A8000        0.000000
2786304       0x2A8400        0.000000
2787328       0x2A8800        0.000000
2788352       0x2A8C00        0.000000
2789376       0x2A9000        0.000000
2790400       0x2A9400        0.000000
2791424       0x2A9800        0.000000
2792448       0x2A9C00        0.000000
2793472       0x2AA000        0.000000
2794496       0x2AA400        0.000000
2795520       0x2AA800        0.000000
2796544       0x2AAC00        0.000000
2797568       0x2AB000        0.000000
2798592       0x2AB400        0.000000
2799616       0x2AB800        0.000000
2800640       0x2ABC00        0.000000
2801664       0x2AC000        0.000000
2802688       0x2AC400        0.000000
2803712       0x2AC800        0.000000
2804736       0x2ACC00        0.000000
2805760       0x2AD000        0.000000
2806784       0x2AD400        0.000000
2807808       0x2AD800        0.000000
2808832       0x2ADC00        0.000000
2809856       0x2AE000        0.000000
2810880       0x2AE400        0.000000
2811904       0x2AE800        0.000000
2812928       0x2AEC00        0.000000
2813952       0x2AF000        0.000000
2814976       0x2AF400        0.000000
2816000       0x2AF800        0.000000
2817024       0x2AFC00        0.000000
2818048       0x2B0000        0.000000
2819072       0x2B0400        0.000000
2820096       0x2B0800        0.000000
2821120       0x2B0C00        0.000000
2822144       0x2B1000        0.000000
2823168       0x2B1400        0.000000
2824192       0x2B1800        0.000000
2825216       0x2B1C00        0.000000
2826240       0x2B2000        0.000000
2827264       0x2B2400        0.000000
2828288       0x2B2800        0.000000
2829312       0x2B2C00        0.000000
2830336       0x2B3000        0.000000
2831360       0x2B3400        0.000000
2832384       0x2B3800        0.000000
2833408       0x2B3C00        0.000000
2834432       0x2B4000        0.000000
2835456       0x2B4400        0.000000
2836480       0x2B4800        0.000000
2837504       0x2B4C00        0.000000
2838528       0x2B5000        0.000000
2839552       0x2B5400        0.000000
2840576       0x2B5800        0.000000
2841600       0x2B5C00        0.000000
2842624       0x2B6000        0.000000
2843648       0x2B6400        0.000000
2844672       0x2B6800        0.000000
2845696       0x2B6C00        0.000000
2846720       0x2B7000        0.000000
2847744       0x2B7400        0.000000
2848768       0x2B7800        0.000000
2849792       0x2B7C00        0.000000
2850816       0x2B8000        0.000000
2851840       0x2B8400        0.000000
2852864       0x2B8800        0.000000
2853888       0x2B8C00        0.000000
2854912       0x2B9000        0.000000
2855936       0x2B9400        0.000000
2856960       0x2B9800        0.000000
2857984       0x2B9C00        0.000000
2859008       0x2BA000        0.000000
2860032       0x2BA400        0.000000
2861056       0x2BA800        0.000000
2862080       0x2BAC00        0.000000
2863104       0x2BB000        0.000000
2864128       0x2BB400        0.000000
2865152       0x2BB800        0.000000
2866176       0x2BBC00        0.000000
2867200       0x2BC000        0.000000
2868224       0x2BC400        0.000000
2869248       0x2BC800        0.000000
2870272       0x2BCC00        0.000000
2871296       0x2BD000        0.000000
2872320       0x2BD400        0.000000
2873344       0x2BD800        0.000000
2874368       0x2BDC00        0.000000
2875392       0x2BE000        0.000000
2876416       0x2BE400        0.000000
2877440       0x2BE800        0.000000
2878464       0x2BEC00        0.000000
2879488       0x2BF000        0.000000
2880512       0x2BF400        0.000000
2881536       0x2BF800        0.000000
2882560       0x2BFC00        0.000000
2883584       0x2C0000        0.000000
2884608       0x2C0400        0.000000
2885632       0x2C0800        0.000000
2886656       0x2C0C00        0.000000
2887680       0x2C1000        0.000000
2888704       0x2C1400        0.000000
2889728       0x2C1800        0.000000
2890752       0x2C1C00        0.000000
2891776       0x2C2000        0.000000
2892800       0x2C2400        0.000000
2893824       0x2C2800        0.000000
2894848       0x2C2C00        0.000000
2895872       0x2C3000        0.000000
2896896       0x2C3400        0.000000
2897920       0x2C3800        0.000000
2898944       0x2C3C00        0.000000
2899968       0x2C4000        0.000000
2900992       0x2C4400        0.000000
2902016       0x2C4800        0.000000
2903040       0x2C4C00        0.000000
2904064       0x2C5000        0.000000
2905088       0x2C5400        0.000000
2906112       0x2C5800        0.000000
2907136       0x2C5C00        0.000000
2908160       0x2C6000        0.000000
2909184       0x2C6400        0.000000
2910208       0x2C6800        0.000000
2911232       0x2C6C00        0.000000
2912256       0x2C7000        0.000000
2913280       0x2C7400        0.000000
2914304       0x2C7800        0.000000
2915328       0x2C7C00        0.000000
2916352       0x2C8000        0.000000
2917376       0x2C8400        0.000000
2918400       0x2C8800        0.000000
2919424       0x2C8C00        0.000000
2920448       0x2C9000        0.000000
2921472       0x2C9400        0.000000
2922496       0x2C9800        0.000000
2923520       0x2C9C00        0.000000
2924544       0x2CA000        0.000000
2925568       0x2CA400        0.000000
2926592       0x2CA800        0.000000
2927616       0x2CAC00        0.000000
2928640       0x2CB000        0.000000
2929664       0x2CB400        0.000000
2930688       0x2CB800        0.000000
2931712       0x2CBC00        0.000000
2932736       0x2CC000        0.000000
2933760       0x2CC400        0.000000
2934784       0x2CC800        0.000000
2935808       0x2CCC00        0.000000
2936832       0x2CD000        0.000000
2937856       0x2CD400        0.000000
2938880       0x2CD800        0.000000
2939904       0x2CDC00        0.000000
2940928       0x2CE000        0.000000
